character_id,age,sex,height_cm,weight_kg,strength,reaction,stamina,speed,intelligence,perception,agility,endurance,stress_resistance,luck,panic,fatigue,hunger,thirst,mental_stability,focus,confidence,pain_tolerance,has_flashlight,flashlight_battery,has_knife,has_backpack,has_first_aid_kit,medkit_count,has_water,water_amount,has_food,food_amount,has_radio,level_id,level_difficulty,visibility,entity_density,entity_aggression,resource_density,maze_complexity,geometry_stability,special_rule,spawn_area_danger,distance_to_nearest_entity,noise_generated,time_since_last_encounter,survived_24h,survival_time_hours,escape_probability
12306,54,female,188,58,5,6,6,4,6,6,6,7,8,4,46,81,59,74,73,73,73,69,0,0,1,0,1,4,0,0,1,10,0,end,55,77,54,51,47,54,17,trap_exit,48,21,38,4,1,63,0.1332
12307,65,female,173,71,5,4,4,5,4,4,4,4,4,2,60,62,45,43,31,41,34,48,1,55,1,1,0,0,1,7,1,1,0,2,55,58,71,66,54,53,52,neutral,62,8,31,12,0,4,0.275
12308,77,male,140,75,3,4,3,2,3,3,2,3,6,5,87,90,68,78,50,44,39,33,0,0,1,0,0,0,0,0,0,0,0,7,90,37,86,96,28,93,35,flooding,85,6,54,7,1,24,0.0937
12309,25,male,163,52,9,5,6,7,3,4,6,6,2,7,55,32,5,25,36,29,45,50,1,48,0,1,1,1,1,5,1,5,1,1,25,58,54,38,90,8,73,neutral,38,25,28,23,1,95,0.6118
12310,51,female,169,65,3,5,3,3,4,4,4,5,4,3,66,92,65,57,54,42,36,41,1,54,1,0,1,3,0,0,0,0,0,5,55,74,80,67,37,18,35,haunted_hotel,82,15,56,20,0,0,0.1112
12311,50,male,166,65,5,6,5,6,6,6,6,5,3,1,58,62,42,61,35,56,42,47,0,0,1,1,0,0,1,9,0,0,0,0,58,37,53,54,33,77,53,neutral,44,13,35,18,0,5,0.4515
12312,21,female,164,82,5,3,3,3,5,3,4,2,3,8,54,59,70,72,20,23,25,29,0,0,0,0,0,0,0,0,0,0,0,4,19,85,44,33,11,17,34,liminal_office,22,51,34,6,0,12,0.1406
12313,52,male,145,75,5,6,5,6,7,7,7,6,5,5,53,65,53,68,58,64,69,60,0,0,1,1,0,0,1,7,0,0,0,0,44,71,51,39,28,44,44,neutral,38,39,35,19,0,4,0.3998
12314,15,male,184,87,1,2,3,2,3,3,3,3,6,4,31,38,23,18,53,52,40,20,1,35,0,0,1,4,1,1,0,0,0,4,21,28,25,31,87,23,7,liminal_office,20,42,23,12,1,61,0.6333
12315,78,other,157,61,3,7,4,4,9,7,4,4,7,7,31,61,69,76,73,79,59,46,0,0,0,0,1,3,1,5,0,0,0,1,28,80,20,29,20,26,66,neutral,24,61,27,7,0,4,0.6649
12316,32,female,168,70,8,9,9,9,9,7,8,9,8,6,50,27,19,16,91,85,84,76,1,82,0,1,1,3,1,7,1,4,1,end,55,85,31,39,100,39,41,trap_exit,40,39,23,7,1,88,0.2402
12317,61,male,167,96,5,5,3,6,9,7,6,3,3,7,63,54,38,36,42,44,53,29,1,26,0,1,1,2,1,3,0,0,1,3,34,44,55,46,67,16,49,mechanical_noise,44,37,58,13,1,93,0.6317
12318,14,male,179,35,3,2,4,4,1,3,3,3,3,6,39,62,57,69,27,22,28,29,0,0,0,0,0,0,0,0,1,10,0,1,16,7,18,18,34,15,64,neutral,19,47,25,24,1,49,0.2299
12319,35,female,167,89,1,4,4,4,5,3,4,4,5,4,47,53,40,54,53,59,40,45,0,0,0,0,0,0,0,0,1,1,0,4,25,99,43,43,46,9,86,liminal_office,34,26,48,2,1,57,0.587
12320,13,male,151,90,3,5,1,5,6,6,4,2,2,2,40,45,48,42,35,52,42,33,0,0,0,0,0,0,0,0,0,0,0,1,33,39,29,25,40,42,69,neutral,22,39,6,14,0,4,0.3677
12321,45,male,182,83,4,7,5,5,8,7,6,6,6,5,47,73,59,54,68,72,51,43,0,0,0,1,1,2,1,9,1,3,1,3,68,31,46,41,41,82,27,mechanical_noise,31,35,29,17,0,13,0.447
12322,23,male,163,101,2,4,2,3,3,4,3,2,6,0,48,59,42,58,45,72,31,36,1,61,0,0,0,0,0,0,0,0,0,4,29,38,32,25,42,27,71,liminal_office,23,54,4,16,0,4,0.4729
12323,67,male,168,96,3,3,4,5,1,2,3,3,3,2,42,52,51,68,35,31,29,37,1,59,1,1,1,1,0,0,1,6,1,4,33,52,13,31,42,29,48,liminal_office,16,52,17,0,1,66,0.4575
12324,62,male,161,75,4,6,6,5,7,6,6,5,6,1,48,88,85,83,59,57,59,49,0,0,1,1,1,2,1,1,0,0,0,8,65,45,46,50,7,54,10,cave_isolation,57,50,24,13,0,2,0.167
12325,43,male,190,61,4,3,6,4,4,4,4,7,7,4,64,57,44,57,69,52,56,73,0,0,0,0,0,0,1,1,0,0,0,8,91,37,61,67,62,90,32,cave_isolation,64,20,33,20,0,6,0.0977
12326,19,male,170,45,2,2,3,2,2,4,3,5,6,6,44,84,69,44,57,53,44,34,1,34,1,1,0,0,0,0,0,0,0,8,67,43,35,32,35,88,16,cave_isolation,40,38,12,4,1,41,0.1807
12327,69,female,160,78,4,7,6,5,8,6,6,6,6,5,65,97,78,76,61,65,64,52,0,0,0,0,0,0,0,0,1,10,0,3,70,40,70,66,15,77,32,mechanical_noise,62,30,59,13,0,9,0.1236
12328,27,male,183,76,4,5,4,4,4,4,5,5,3,4,45,76,76,71,40,40,47,41,1,57,1,0,0,0,0,0,0,0,0,end,40,34,32,28,52,16,56,trap_exit,28,54,19,10,0,10,0.0695
12329,75,male,154,85,2,2,2,2,3,3,2,3,4,0,37,33,42,57,36,43,22,30,0,0,0,0,0,0,1,8,0,0,0,4,35,31,14,15,45,19,22,liminal_office,15,51,14,5,0,0,0.4025
12330,27,female,153,91,3,4,3,2,7,6,4,4,7,5,46,66,59,70,70,78,47,38,0,0,0,0,0,0,0,0,0,0,0,0,37,58,57,56,38,42,23,neutral,45,23,45,9,0,5,0.1921
12331,71,female,161,95,4,5,5,4,7,5,5,5,6,5,45,38,55,28,51,62,54,42,0,0,1,0,1,1,0,0,0,0,0,8,62,49,41,45,46,67,38,cave_isolation,40,42,27,16,0,1,0.3384
12332,55,male,170,87,3,6,5,4,6,7,5,5,6,2,35,40,52,39,53,59,47,48,0,0,0,0,0,0,0,0,1,6,0,5,19,34,29,32,50,25,16,haunted_hotel,7,54,4,23,1,108,0.6203
12333,33,male,169,74,5,4,2,4,5,2,4,3,2,7,61,69,79,69,39,21,25,30,1,41,1,0,0,0,0,0,0,0,0,4,36,98,38,39,10,43,66,liminal_office,21,29,42,5,0,3,0.2799
12334,53,female,170,62,1,2,2,2,2,2,2,4,2,2,37,33,21,18,23,34,11,7,0,0,0,0,0,0,0,0,0,0,0,1,16,53,29,17,59,29,65,neutral,16,61,15,7,1,68,0.4818
12335,58,male,147,68,3,3,3,3,4,5,3,2,2,7,58,42,27,23,34,25,33,18,1,79,1,0,1,1,1,4,0,0,0,1,36,63,48,39,80,18,41,neutral,43,49,29,19,1,61,0.5134
12336,74,male,187,65,4,5,4,5,5,5,5,3,2,2,92,55,75,72,33,30,33,42,1,64,0,0,0,0,0,0,0,0,0,3,48,44,93,75,16,74,52,mechanical_noise,59,9,81,16,0,6,0.1359
12337,66,male,174,77,5,5,4,4,6,7,5,5,6,5,51,76,52,43,71,62,57,48,1,26,1,1,0,0,1,10,1,8,0,0,79,37,64,53,49,84,12,neutral,47,27,32,21,1,71,0.612
12338,43,male,169,57,4,6,3,4,8,6,5,3,3,8,31,52,58,35,50,57,37,39,1,95,1,0,0,0,1,8,0,0,1,0,16,60,31,27,55,21,52,neutral,21,39,11,14,1,58,0.7011
12339,38,female,151,65,7,5,5,6,5,4,5,4,5,6,34,29,5,10,44,48,59,53,1,75,0,1,1,1,1,8,1,3,1,4,11,46,36,30,76,6,41,liminal_office,24,36,11,17,1,75,0.6977
12340,17,male,173,54,1,2,3,1,3,3,1,4,6,8,76,57,23,36,56,44,42,44,0,0,0,0,0,0,0,0,0,0,0,end,47,99,65,64,87,16,40,trap_exit,53,0,43,24,0,8,0.0845
12341,46,other,170,72,3,4,5,4,5,7,4,5,7,6,30,75,62,59,58,59,50,43,1,48,0,0,0,0,0,0,0,0,1,8,60,4,25,23,53,49,31,cave_isolation,27,62,10,15,0,0,0.3588
12342,33,female,171,56,7,5,6,5,5,6,7,6,5,9,58,59,47,38,40,45,43,45,1,75,1,0,0,0,0,0,1,8,1,0,37,38,66,51,32,41,44,neutral,39,12,45,15,0,6,0.6099
12343,37,male,176,68,4,3,4,4,2,2,3,4,3,8,47,73,37,33,47,32,39,38,1,40,0,1,1,2,1,2,0,0,0,4,36,87,40,18,54,26,5,liminal_office,17,53,23,21,1,88,0.4659
12344,38,female,190,60,5,5,6,6,3,5,6,6,5,5,33,47,36,52,43,41,51,63,0,0,1,1,1,1,0,0,1,5,0,4,9,13,22,25,39,7,29,liminal_office,11,51,6,1,1,64,0.523
12345,35,male,151,77,6,5,8,6,3,3,6,7,6,6,32,34,28,41,59,47,57,54,1,72,1,1,1,2,0,0,1,3,0,8,54,54,29,35,59,53,34,cave_isolation,37,54,20,4,1,112,0.6094
12346,33,male,167,66,2,6,5,3,9,5,5,3,6,5,30,36,35,40,72,76,60,40,1,26,1,1,0,0,1,3,0,0,0,4,8,86,24,21,60,12,78,liminal_office,1,40,22,21,1,79,0.7052
12347,25,female,182,61,6,5,6,6,3,4,7,6,5,4,34,29,39,47,53,55,53,50,1,64,0,1,0,0,0,0,0,0,1,4,29,67,20,7,65,29,39,liminal_office,24,53,3,19,1,92,0.6307
12348,79,male,165,92,4,6,5,4,8,7,6,6,8,4,57,74,64,74,75,77,57,52,0,0,1,0,0,0,1,3,0,0,1,0,56,32,53,54,27,24,54,neutral,49,32,33,17,0,2,0.3662
12349,79,female,176,100,5,4,5,6,1,3,4,6,6,8,85,87,77,83,56,47,49,58,1,82,0,0,1,1,0,0,0,0,0,2,76,60,87,72,9,56,56,neutral,78,8,59,4,1,59,0.0497
12350,45,male,151,81,2,1,2,2,2,2,2,2,3,3,54,79,60,69,36,25,14,14,0,0,0,0,0,0,1,3,0,0,0,1,22,85,36,41,19,30,6,neutral,40,36,33,8,0,3,0.1477
12351,13,female,176,54,4,4,5,3,5,6,5,6,8,7,61,91,100,85,74,67,53,50,0,0,0,1,1,1,0,0,1,3,0,6,71,17,56,53,9,28,17,darkness,58,26,21,2,0,5,0.1085
12352,22,male,159,77,7,7,6,6,2,6,6,5,4,4,76,63,51,33,48,35,45,58,1,61,0,0,0,0,1,6,0,0,1,3,51,6,68,61,58,35,39,mechanical_noise,54,31,53,12,0,8,0.3149
12353,26,female,175,63,4,5,5,5,6,6,4,5,7,1,36,90,46,62,67,78,44,68,0,0,1,0,0,0,0,0,0,0,0,5,86,12,53,49,54,58,12,haunted_hotel,55,22,26,14,0,2,0.151
12354,74,male,170,59,3,5,3,4,6,6,5,3,4,3,29,68,17,56,45,57,50,35,0,0,1,0,1,2,0,0,0,0,1,end,48,40,2,21,90,23,47,trap_exit,21,61,7,18,1,53,0.1434
12355,43,male,180,73,1,3,4,4,6,5,4,4,6,2,61,98,80,62,64,60,57,50,1,79,1,0,1,4,1,6,1,5,1,2,61,33,62,59,25,40,19,neutral,62,26,25,10,0,7,0.5576
12356,76,female,168,65,4,4,6,5,5,5,5,6,8,4,24,65,61,60,72,70,64,64,0,0,0,0,0,0,1,5,1,1,0,4,22,34,25,25,16,23,23,liminal_office,23,48,7,2,0,0,0.4766
12357,23,male,169,96,3,4,6,5,5,3,4,5,6,4,75,78,78,82,66,57,49,46,0,0,0,1,0,0,0,0,0,0,0,2,41,45,68,73,23,65,37,neutral,44,2,55,10,0,6,0.0987
12358,65,other,163,88,4,7,3,4,8,7,5,4,7,4,43,57,45,40,62,76,53,52,1,26,1,1,0,0,0,0,1,8,0,2,52,60,46,31,45,41,5,neutral,32,61,19,6,0,0,0.5797
12359,61,female,176,45,1,2,3,1,1,1,2,3,6,5,37,67,52,51,48,50,29,27,1,83,1,0,0,0,0,0,0,0,1,7,42,39,28,29,37,27,37,flooding,25,43,23,11,0,0,0.1629
12360,39,female,174,40,6,3,5,6,4,4,5,5,4,4,53,59,53,65,31,30,44,42,1,67,1,1,1,1,1,5,0,0,0,4,26,96,29,25,47,19,18,liminal_office,15,40,30,17,1,94,0.483
12361,76,male,176,50,5,5,3,6,5,5,4,3,2,4,88,43,25,12,22,25,35,23,1,72,1,1,1,3,1,4,0,0,1,end,55,37,68,72,100,27,50,trap_exit,73,20,60,15,0,7,0.107
12362,23,male,154,75,2,3,2,3,3,3,2,2,2,10,40,93,85,93,28,27,33,10,1,86,1,0,0,0,0,0,0,0,0,5,70,77,15,14,14,63,38,haunted_hotel,11,67,24,6,0,7,0.1073
12363,69,male,170,77,3,5,6,6,6,5,6,5,6,2,63,86,74,67,59,62,55,47,0,0,1,0,1,1,0,0,0,0,0,5,66,18,73,72,18,80,16,haunted_hotel,53,6,40,5,1,53,0.1085
12364,60,female,168,84,2,6,3,2,7,6,2,3,6,7,46,53,63,64,62,54,47,29,0,0,0,0,0,0,1,3,0,0,0,5,60,51,47,42,40,74,16,haunted_hotel,47,38,34,1,1,93,0.2797
12365,55,male,159,64,5,4,5,4,4,4,3,4,4,8,75,47,29,17,29,35,36,24,1,68,0,1,1,5,1,9,1,4,1,end,55,58,71,68,100,42,54,trap_exit,55,0,54,18,0,4,0.085
12366,75,female,178,83,4,5,6,4,6,6,5,7,8,7,52,67,51,58,73,73,68,70,1,51,1,0,0,0,0,0,0,0,0,0,83,62,52,58,40,73,50,neutral,57,14,35,1,1,36,0.3258
12367,57,female,178,43,3,4,3,3,6,5,4,3,4,6,92,63,47,34,42,39,38,37,0,0,1,0,0,0,0,0,0,0,0,3,49,52,91,78,38,54,36,mechanical_noise,57,15,87,12,1,39,0.1207
12368,69,female,170,106,5,2,5,3,2,3,3,5,6,8,19,81,46,68,75,38,55,50,1,63,0,0,0,0,1,9,0,0,0,2,46,60,32,26,47,19,50,neutral,31,54,25,24,1,59,0.648
12369,19,male,168,72,2,6,3,2,8,8,3,4,5,2,71,67,53,42,51,44,40,38,1,63,1,1,1,4,0,0,1,10,1,6,61,3,76,77,40,36,8,darkness,77,25,44,18,0,2,0.6928
12370,57,male,162,52,3,5,4,5,4,4,5,5,6,2,62,70,60,54,51,57,56,49,0,0,0,0,0,0,1,1,1,1,0,0,40,64,49,48,38,39,48,neutral,41,31,33,19,0,0,0.1411
12371,68,male,184,64,0,4,4,3,6,5,4,4,7,7,48,96,84,55,75,59,59,48,0,0,1,0,0,0,0,0,0,0,1,3,58,54,42,43,34,29,43,mechanical_noise,53,46,36,21,0,4,0.1661
12372,21,female,157,66,4,6,6,5,7,8,5,6,7,1,36,84,74,76,56,74,65,60,0,0,1,0,0,0,0,0,0,0,0,3,71,44,16,20,30,60,53,mechanical_noise,21,58,23,19,1,64,0.2289
12373,37,female,165,67,4,5,4,4,4,4,4,4,5,5,38,41,10,21,39,43,36,33,1,100,0,0,1,1,1,8,0,0,0,end,40,31,16,25,100,38,31,trap_exit,19,58,9,18,0,5,0.2842
12374,63,female,170,51,5,6,5,6,6,6,6,6,5,3,23,28,18,9,51,54,51,50,1,61,0,1,1,1,1,10,1,2,1,4,11,87,17,9,78,11,51,liminal_office,10,58,5,5,1,62,0.6744
12375,12,male,188,52,3,3,6,3,5,3,3,4,6,10,55,67,48,43,71,57,60,47,0,0,0,0,0,0,0,0,0,0,0,5,28,59,59,55,35,46,33,haunted_hotel,35,25,26,24,0,10,0.1538
12376,31,female,156,73,1,3,4,3,3,4,4,4,5,2,44,70,66,65,44,58,40,42,0,0,0,0,0,0,1,1,0,0,0,end,24,59,46,51,36,33,29,trap_exit,24,20,24,21,1,68,0.0473
12377,18,male,140,94,2,3,2,2,5,3,2,4,7,7,47,71,48,51,52,53,41,30,0,0,0,0,0,0,1,5,0,0,1,5,47,89,38,35,50,31,42,haunted_hotel,27,59,26,9,1,46,0.3537
12378,46,male,182,65,6,7,8,8,5,4,8,7,4,3,44,68,59,75,26,39,64,74,0,0,0,0,0,0,1,3,0,0,0,4,10,87,27,23,15,18,85,liminal_office,16,57,29,21,0,10,0.4707
12379,18,male,156,71,5,6,4,5,7,5,4,6,7,5,54,52,30,59,64,62,59,51,0,0,0,0,1,1,0,0,0,0,0,1,36,73,42,39,55,32,37,neutral,32,35,37,13,1,52,0.3144
12380,15,male,174,35,2,2,4,4,3,2,3,4,4,3,50,46,44,55,51,42,33,48,1,73,0,1,0,0,1,2,0,0,1,4,30,87,28,24,42,33,86,liminal_office,17,41,34,14,1,59,0.4812
12381,30,female,184,53,6,4,4,5,2,3,4,4,4,5,69,71,38,53,39,42,43,48,0,0,0,0,1,4,0,0,0,0,1,5,54,53,80,87,48,43,60,haunted_hotel,66,7,42,16,1,35,0.0729
12382,68,male,165,113,4,6,3,4,7,7,4,4,6,9,54,93,70,75,55,66,40,40,0,0,0,0,1,1,0,0,0,0,0,8,85,23,44,45,24,95,19,cave_isolation,49,41,24,3,0,0,0.0851
12383,43,female,157,70,6,5,6,6,4,3,5,7,6,3,39,51,59,73,39,56,60,57,0,0,0,0,0,0,1,1,1,1,0,7,49,53,48,39,31,28,9,flooding,39,32,19,21,0,2,0.1419
12384,32,male,183,68,2,2,5,1,3,3,1,5,8,9,39,57,31,59,75,62,68,46,0,0,0,0,1,1,1,3,0,0,0,4,36,72,50,35,58,20,28,liminal_office,44,35,31,22,0,0,0.4189
12385,55,female,157,69,2,2,3,3,2,3,4,4,4,2,51,72,42,73,30,35,45,37,0,0,0,0,1,4,0,0,0,0,0,8,54,8,49,53,29,19,8,cave_isolation,55,40,40,17,1,82,0.0689
12386,17,male,172,92,2,4,4,4,5,4,4,3,5,5,24,73,58,77,51,60,46,42,1,26,1,1,1,2,1,7,0,0,1,1,29,82,13,19,18,35,21,neutral,12,59,1,24,1,64,0.4946
12387,44,female,185,66,3,5,7,5,3,5,5,6,6,3,68,53,43,31,62,53,52,59,1,42,1,1,1,2,0,0,1,3,0,0,23,55,76,67,48,24,39,neutral,60,9,40,11,1,68,0.4848
12388,29,female,169,89,4,6,4,5,6,7,6,3,2,0,81,38,48,43,34,37,36,42,1,25,1,1,1,1,0,0,0,0,0,3,52,46,61,55,46,65,17,mechanical_noise,43,31,57,10,0,6,0.1276
12389,74,female,171,64,4,3,7,5,2,4,4,6,6,3,46,72,55,64,45,52,61,58,1,48,0,0,0,0,0,0,0,0,0,1,51,23,36,40,20,43,22,neutral,35,36,21,17,0,0,0.3305
12390,17,male,193,70,5,6,6,7,7,7,5,7,8,5,48,61,40,56,70,67,72,58,0,0,1,0,1,4,0,0,0,0,0,3,30,43,74,63,31,41,44,mechanical_noise,50,9,52,7,0,4,0.5213
12391,67,female,175,79,5,6,6,5,6,6,5,5,8,6,22,41,16,22,78,71,65,53,1,50,1,1,1,2,1,7,0,0,1,4,34,63,18,17,77,44,49,liminal_office,14,58,6,18,1,55,0.6845
12392,25,male,177,41,2,4,1,3,6,4,4,0,2,8,55,50,39,60,26,42,40,31,1,36,0,1,1,2,0,0,1,3,0,0,37,48,54,58,47,33,24,neutral,47,29,44,0,0,5,0.3867
12393,59,female,169,69,5,6,4,5,8,7,6,5,6,2,59,76,40,45,58,53,67,50,1,36,0,0,0,0,0,0,0,0,1,7,57,43,54,41,56,42,29,flooding,45,34,25,2,0,2,0.2326
12394,47,male,159,103,2,4,4,4,6,5,4,4,4,3,74,38,42,32,40,47,51,49,1,59,0,1,0,0,1,9,1,6,0,5,31,71,61,59,47,44,15,haunted_hotel,38,15,44,22,0,4,0.4016
12395,33,female,166,48,1,6,4,5,7,5,7,4,5,3,68,76,34,32,43,45,52,50,0,0,0,1,0,0,1,5,1,8,1,0,61,72,33,46,60,44,38,neutral,37,46,18,7,0,6,0.3593
12396,22,male,185,86,6,7,5,6,6,5,5,6,6,8,33,33,51,39,55,60,75,52,0,0,0,0,0,0,0,0,0,0,0,0,1,39,29,21,45,3,60,neutral,14,45,21,11,1,98,0.5328
12397,29,male,168,66,3,5,4,3,6,5,4,3,3,8,78,72,56,51,57,40,37,37,1,66,1,1,0,0,1,9,1,6,0,8,98,27,71,72,61,83,23,cave_isolation,74,17,46,21,1,75,0.35
12398,74,female,168,69,5,3,5,4,1,3,4,4,2,1,53,62,36,60,23,18,20,47,0,0,0,0,0,0,0,0,0,0,0,0,37,39,30,30,27,34,49,neutral,41,38,16,15,0,2,0.1241
12399,44,male,162,73,5,7,5,5,6,6,6,6,5,4,83,77,71,69,46,50,59,53,0,0,1,0,1,4,0,0,0,0,0,6,64,17,86,85,13,84,42,darkness,59,9,56,15,0,1,0.1057
12400,47,female,164,61,3,6,4,4,7,6,4,5,6,7,13,40,48,23,71,63,58,43,0,0,1,0,0,0,0,0,0,0,1,4,26,25,8,16,42,29,37,liminal_office,9,52,10,23,1,31,0.6822
12401,62,female,177,47,6,6,7,6,8,6,8,6,7,4,41,69,80,72,64,62,78,69,0,0,0,0,0,0,0,0,0,0,0,0,65,65,55,45,18,80,44,neutral,50,17,28,4,0,8,0.4326
12402,60,female,168,87,3,5,4,5,8,6,5,5,6,8,51,69,45,37,56,55,51,46,0,0,1,1,1,2,1,5,0,0,1,8,59,39,46,44,41,71,7,cave_isolation,38,35,34,23,0,7,0.4029
12403,60,female,164,86,1,7,3,3,8,6,5,3,6,3,22,25,16,1,54,78,48,35,0,0,0,0,1,1,1,1,1,3,1,4,36,49,5,14,80,38,67,liminal_office,0,55,12,23,0,2,0.7213
12404,45,female,151,50,3,6,4,4,7,6,4,4,7,7,29,46,53,64,55,67,55,48,0,0,0,0,0,0,1,2,0,0,0,1,32,47,37,44,41,34,73,neutral,20,34,12,23,0,0,0.3029
12405,50,female,182,90,3,4,4,5,6,7,5,3,3,4,60,57,50,68,32,31,49,35,1,63,1,1,0,0,0,0,0,0,0,7,50,24,28,35,32,52,21,flooding,28,41,29,16,0,6,0.2474
12406,58,male,178,59,3,6,5,4,5,5,5,6,8,7,39,88,68,55,76,79,63,76,0,0,0,0,0,0,0,0,0,0,1,8,69,28,47,51,49,59,21,cave_isolation,48,41,19,16,0,5,0.1473
12407,56,female,168,95,4,5,5,3,6,5,5,5,7,4,36,29,19,13,64,48,57,59,1,73,0,1,1,4,1,9,1,5,1,4,38,63,37,39,76,37,12,liminal_office,27,47,27,1,0,7,0.6935
12408,43,male,170,78,5,3,4,4,2,2,5,5,4,1,47,83,80,79,38,38,39,42,0,0,1,0,1,1,0,0,0,0,0,5,56,66,46,60,19,42,36,haunted_hotel,52,29,24,9,0,0,0.0588
12409,68,male,171,100,5,4,4,5,5,5,4,4,6,8,51,77,62,49,52,54,51,44,1,73,1,1,1,2,1,6,0,0,1,0,72,60,63,54,61,77,17,neutral,45,18,47,6,0,5,0.3662
12410,33,female,157,78,2,4,2,4,7,4,4,3,4,1,53,57,44,52,35,39,31,32,0,0,0,1,1,3,0,0,1,6,0,0,34,28,39,32,54,39,66,neutral,23,33,24,21,0,4,0.2151
12411,55,female,167,49,5,7,6,7,8,7,6,6,7,5,45,82,78,73,60,71,59,57,0,0,0,1,0,0,0,0,0,0,1,7,27,42,44,47,19,13,11,flooding,43,36,30,17,1,70,0.1995
12412,39,male,176,84,5,4,4,4,5,5,4,4,2,8,55,53,55,50,35,40,43,33,1,44,1,0,0,0,1,9,0,0,0,1,20,37,35,26,43,25,31,neutral,21,32,32,18,0,7,0.4928
12413,39,female,189,74,2,4,2,3,6,4,3,3,3,7,74,99,75,71,44,39,37,24,1,38,1,0,1,2,0,0,1,5,1,2,70,40,82,72,26,40,58,neutral,72,10,38,6,0,4,0.118
12414,37,male,164,70,8,7,6,6,10,8,7,7,6,7,57,32,38,48,72,66,85,66,1,50,0,0,0,0,0,0,1,3,0,5,25,81,54,56,54,22,16,haunted_hotel,39,27,32,6,1,79,0.6509
12415,71,male,155,72,4,4,5,3,6,7,5,6,7,4,28,97,83,72,67,72,51,49,0,0,0,0,0,0,0,0,0,0,0,8,64,29,43,37,11,48,32,cave_isolation,50,34,12,11,0,8,0.0858
12416,54,female,153,71,4,1,3,4,2,1,3,4,2,6,76,62,59,74,18,15,29,41,0,0,0,0,0,0,0,0,0,0,0,5,68,85,62,59,27,69,24,haunted_hotel,58,7,54,13,0,1,0.0596
12417,35,male,166,88,3,3,0,2,4,4,3,2,4,5,94,78,80,68,33,22,30,21,0,0,0,0,0,0,0,0,0,0,0,6,64,11,90,80,20,92,9,darkness,64,5,60,21,0,6,0.1028
12418,44,male,186,74,7,5,7,7,5,5,6,7,6,5,65,35,20,31,47,43,71,66,1,70,1,1,1,5,1,9,0,0,0,0,57,57,57,53,60,68,43,neutral,58,15,34,17,0,2,0.6692
12419,21,male,176,53,6,6,6,6,4,5,6,6,4,2,43,62,62,96,41,42,53,53,0,0,1,1,0,0,1,1,1,8,0,1,36,71,24,31,0,37,29,neutral,26,45,23,24,0,0,0.3214
12420,25,male,185,107,6,4,5,7,6,6,6,5,5,9,81,76,57,61,54,45,54,57,1,65,0,1,1,3,1,4,0,0,0,0,52,43,89,77,40,45,10,neutral,65,14,55,7,1,104,0.4347
12421,72,male,185,58,4,3,6,6,6,6,5,5,5,9,57,49,64,64,43,40,55,52,1,32,1,1,0,0,0,0,0,0,0,1,24,30,35,36,16,25,46,neutral,37,40,39,1,1,57,0.5031
12422,37,female,155,89,4,4,6,5,5,4,4,6,8,2,52,65,57,57,73,72,61,59,0,0,1,0,0,0,0,0,1,9,0,6,75,4,39,39,42,86,52,darkness,33,36,30,19,0,3,0.159
12423,69,female,165,71,4,3,3,4,5,4,4,2,3,4,32,66,45,57,25,30,21,31,1,53,1,0,0,0,0,0,0,0,1,end,37,47,25,32,58,20,15,trap_exit,34,48,19,2,0,3,0.1707
12424,71,male,176,72,1,5,2,3,7,7,4,4,3,1,44,76,58,65,41,52,33,36,0,0,1,0,0,0,1,4,0,0,0,8,47,4,25,39,24,53,27,cave_isolation,28,59,31,15,0,2,0.1079
12425,80,male,179,109,1,3,2,2,3,3,0,2,5,3,15,31,16,25,53,48,37,20,0,0,0,0,0,0,1,1,1,2,0,4,39,56,11,12,87,36,50,liminal_office,27,56,17,24,1,73,0.5908
12426,73,male,164,95,1,6,3,3,8,6,3,4,4,5,76,77,64,55,51,50,42,44,1,56,0,0,0,0,1,3,0,0,0,3,72,60,80,84,47,93,36,mechanical_noise,52,6,69,16,1,61,0.1484
12427,78,male,165,77,5,6,6,5,5,6,5,5,9,9,49,88,59,63,74,67,58,65,1,39,1,0,0,0,0,0,0,0,0,2,40,28,61,65,24,31,39,neutral,51,11,29,7,0,12,0.3292
12428,50,male,181,83,5,6,5,6,6,6,5,5,5,2,78,60,54,45,68,56,54,57,1,70,1,1,1,2,1,2,0,0,1,2,72,47,86,86,60,62,33,neutral,87,8,49,12,0,4,0.2535
12429,52,female,163,76,4,5,4,5,4,4,5,6,6,2,19,75,58,74,58,62,49,62,1,94,0,1,0,0,1,2,1,7,0,0,80,49,34,40,45,73,38,neutral,47,50,4,19,0,6,0.4762
12430,48,other,172,85,4,5,3,6,6,7,6,3,5,1,72,87,50,62,28,51,53,43,0,0,1,0,0,0,0,0,0,0,0,8,42,26,45,51,40,51,44,cave_isolation,46,31,30,11,0,0,0.1544
12431,39,other,165,68,4,3,5,6,3,3,4,5,3,1,66,63,29,35,32,47,47,50,1,72,0,0,0,0,1,3,0,0,0,end,48,97,46,48,82,38,41,trap_exit,33,30,27,18,0,0,0.047
12432,12,female,164,90,3,4,3,3,3,3,3,3,5,8,49,65,75,58,54,39,38,33,0,0,1,0,1,4,0,0,0,0,0,5,39,58,54,62,26,22,36,haunted_hotel,55,24,44,13,0,1,0.1799
